,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Iterations,Runtime(seconds)
2297,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),20758,1.0,3706.0,0.0,0.011
2298,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),10379,1.0,3868.0,0.0,0.0077
2299,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),4151,1.0,5551.0,0.0,0.0071
2300,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",41516,1.0,83970.0,5.0,0.1109
2301,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",37364,1.0,83658.0,5.0,0.1099
2302,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",31137,1.0,83155.0,5.0,0.1082
2303,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",20758,1.0,111052.0,6.0,0.1343
2304,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",10379,1.0,146513.0,8.0,0.1733
2305,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",4151,1.0,670093.0,27.0,0.7603
2306,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(1.00)",41516,1.0,81369.0,9.0,0.0991
2307,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.90)",37364,1.0,81369.0,9.0,0.0988
2308,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.75)",31137,1.0,81369.0,9.0,0.0993
2309,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.50)",20758,1.0,110074.0,10.0,0.1287
2310,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.25)",10379,1.0,146318.0,12.0,0.1702
2311,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.10)",4151,1.0,669807.0,29.0,0.7593
2312,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,22089.0,0.0,0.0239
2313,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,15329.0,0.0,0.0239
2314,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,39234.0,1.0,3018.0,0.0,0.0123
2315,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,6291.0,0.0,0.0123
2316,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,67967.0,1.0,5198.0,0.0,0.0207
2317,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,16470.0,0.0,0.0207
2318,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,4844.0,0.0,0.0042
2319,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,4498.0,0.0,0.0042
2320,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(1.00),39234,1.0,3018.0,0.0,0.0122
2321,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.90),35310,1.0,3149.0,0.0,0.0154
2322,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.75),29425,1.0,3243.0,0.0,0.0135
2323,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),19617,1.0,3380.0,0.0,0.0097
2324,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),9808,1.0,3486.0,0.0,0.0064
2325,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),3923,1.0,3539.0,0.0,0.0045
2326,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",39234,1.0,64223.0,5.0,0.0783
2327,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",35310,1.0,63927.0,5.0,0.0766
2328,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",29425,1.0,63461.0,5.0,0.0747
2329,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",19617,1.0,95444.0,6.0,0.1035
2330,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",9808,1.0,119563.0,8.0,0.1261
2331,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3923,1.0,536257.0,25.0,0.5476
2332,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(1.00)",39234,1.0,61724.0,9.0,0.0668
2333,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.90)",35310,1.0,61724.0,9.0,0.0666
2334,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.75)",29425,1.0,61724.0,9.0,0.0665
2335,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.50)",19617,1.0,94469.0,10.0,0.0985
2336,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.25)",9808,1.0,119330.0,12.0,0.1231
2337,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.10)",3923,1.0,535990.0,27.0,0.5467
2338,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,5107.0,0.0,0.005
2339,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,4465.0,0.0,0.005
2340,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,1162.0,1.0,83.0,0.0,0.0003
2341,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,134.0,0.0,0.0003
2342,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,7550.0,1.0,551.0,0.0,0.0021
2343,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,1453.0,0.0,0.0021
2344,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,275.0,0.0,0.0002
2345,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,251.0,0.0,0.0002
2346,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(1.00),1162,1.0,83.0,0.0,0.0003
2347,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.90),1045,1.0,103.0,0.0,0.0004
2348,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.75),871,1.0,102.0,0.0,0.0003
2349,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),581,1.0,70.0,0.0,0.0002
2350,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),290,1.0,83.0,0.0,0.0002
2351,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),116,1.0,94.0,0.0,0.0001
2352,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",1162,1.0,1024.0,3.0,0.0012
2353,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1045,1.0,1016.0,3.0,0.0012
2354,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",871,1.0,1003.0,3.0,0.0011
2355,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",581,1.0,983.0,3.0,0.001
2356,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",290,1.0,1025.0,5.0,0.001
2357,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",116,1.0,1396.0,6.0,0.0012
2358,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(1.00)",1162,1.0,1008.0,6.0,0.0009
2359,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.90)",1045,1.0,1008.0,6.0,0.0009
2360,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.75)",871,1.0,1008.0,6.0,0.0009
2361,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.50)",581,1.0,1008.0,6.0,0.0009
2362,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.25)",290,1.0,1008.0,6.0,0.0009
2363,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=0)(0.10)",116,1.0,1391.0,7.0,0.0012
2364,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,295.0,0.0,0.0003
2365,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,230.0,0.0,0.0003
2366,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*,10017.0,1.0,741.0,0.0,0.003
2367,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-A*,-,1.0,1432.0,0.0,0.003
2368,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,25281.0,1.0,1872.0,0.0,0.0073
2369,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,5100.0,0.0,0.0073
2370,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,IDA*,-,1.0,4720.0,0.0,0.0047
2371,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,D-A*,-,1.0,4429.0,0.0,0.0047
2372,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(1.00),10017,1.0,741.0,0.0,0.0029
2373,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.90),9015,1.0,732.0,0.0,0.0032
2374,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.75),7512,1.0,793.0,0.0,0.0033
2375,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.50),5008,1.0,751.0,0.0,0.0024
2376,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.25),2504,1.0,758.0,0.0,0.0016
2377,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,A*+IDA*(0.10),1001,1.0,752.0,0.0,0.0011
2378,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(1.00)",10017,1.0,21021.0,5.0,0.0256
2379,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.90)",9015,1.0,20948.0,5.0,0.0253
2380,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.75)",7512,1.0,20837.0,5.0,0.025
2381,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.50)",5008,1.0,30234.0,6.0,0.0346
2382,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2504,1.0,37264.0,8.0,0.0412
2383,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1001,1.0,143827.0,21.0,0.1557
2384,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(1.00)",10017,1.0,20380.0,8.0,0.023
2385,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.90)",9015,1.0,20380.0,8.0,0.0229
2386,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.75)",7512,1.0,20380.0,8.0,0.023
2387,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.50)",5008,1.0,29965.0,9.0,0.0334
2388,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.25)",2504,1.0,37179.0,11.0,0.0407
2389,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,"MBBDS(k=1,ThreePhase=0)(0.10)",1001,1.0,160031.0,26.0,0.1723
2390,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,IDMM,-,1.0,5174.0,0.0,0.0058
2391,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,D-MM,-,1.0,3361.0,0.0,0.0058
2392,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,336709.0,1.0,27596.0,0.0,0.1462
2393,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,58130.0,0.0,0.1462
2394,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,338743.0,1.0,50068.0,0.0,0.2106
2395,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,112080.0,0.0,0.2106
2396,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,81968.0,0.0,0.0687
2397,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,75702.0,0.0,0.0687
2398,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(1.00),336709,1.0,27596.0,0.0,0.1656
2399,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.90),303038,1.0,29731.0,0.0,0.2233
2400,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.75),252531,1.0,31082.0,0.0,0.1516
2401,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.50),168354,1.0,33457.0,0.0,0.1065
2402,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.25),84177,1.0,35337.0,0.0,0.0653
2403,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*+IDA*(0.10),33670,1.0,37636.0,0.0,0.0468
2404,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(1.00)",336709,1.0,616223.0,5.0,0.8684
2405,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.90)",303038,1.0,595780.0,5.0,0.8025
2406,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.75)",252531,1.0,591401.0,5.0,0.7588
2407,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.50)",168354,1.0,842897.0,6.0,0.9796
2408,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.25)",84177,1.0,1366580.0,9.0,1.4678
2409,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,"MBBDS(k=1,ThreePhase=1)(0.10)",33670,1.0,9332463.0,43.0,9.5982
